2285.68000030518,dev_ign,event,mov,85670
,_result,117807,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T20:13:22Z,XP8995B,vinfo.license_plate,event,ignoff,80851
,_result,117807,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T20:13:34Z,XP8995B,vinfo.license_plate,event,ignoff,80851
,_result,117807,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T20:13:45Z,XP8995B,vinfo.license_plate,event,ignoff,80851
,_result,117807,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T20:13:58Z,XP8995B,vinfo.license_plate,event,ignoff,80851
,_result,117807,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T20:14:11Z,XP8995B,vinfo.license_plate,event,ignoff,80851
,_result,117807,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T20:14:21Z,XP8995B,vinfo.license_plate,event,ignoff,80851
,_result,117807,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T20:14:32Z,XP8995B,vinfo.license_plate,event,ignoff,80851
,_result,117807,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T20:14:45Z,XP8995B,vinfo.license_plate,event,ignoff,80851

,result,table,_start,_stop,_time,_value,_field,_measurement,label,vid
,_result,117808,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:39:26Z,6433.869999170303,dev_idle,event,ignoff,85670
,_result,117808,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:43:36Z,6433.879999160767,dev_idle,event,ignoff,85670
,_result,117808,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:43:39Z,6433.88999915123,dev_idle,event,ignoff,85670
,_result,117808,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:43:46Z,6433.899999141693,dev_idle,event,ignoff,85670
,_result,117808,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T20:10:04Z,6447.899999141693,dev_idle,event,ignoff,85670
,_result,117809,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:50:39Z,19.45651,lat,event,posac,86464
,_result,117809,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:50:53Z,19.45627,lat,event,posac,86464
,_result,117809,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:53:01Z,19.45493,lat,event,posac,86464
,_result,117809,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:53:57Z,19.45414,lat,event,posac,86464
,_result,117809,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:54:24Z,19.45323,lat,event,posac,86464
,_result,117809,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:54:27Z,19.45317,lat,event,posac,86464
,_result,117809,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:54:29Z,19.45301,lat,event,posac,86464
,_result,117809,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:54:49Z,19.45091,lat,event,posac,86464
,_result,117809,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:54:51Z,19.45078,lat,event,posac,86464
,_result,117809,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:54:59Z,19.45003,lat,event,posac,86464
,_result,117809,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:55:03Z,19.44957,lat,event,posac,86464
,_result,117809,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:55:37Z,19.44752,lat,event,posac,86464
,_result,117809,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:56:24Z,19.44712,lat,event,posac,86464

,result,table,_start,_stop,_time,_value,_field,_measurement,label,primary_group,primary_name,provider,vid
,_result,117810,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:19:30Z,Punto de Rastreo,label_dscrptn_es,providers,label_count,40096,T7G-282,hunter,85397

,result,table,_start,_stop,_time,_value,_field,_measurement,label,vid
,_result,117811,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:31:52Z,4,kph,event,negac,83753
,_result,117811,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:56:18Z,5,kph,event,negac,83753

,result,table,_start,_stop,_time,_value,_field,_measurement,label,primary_group,primary_name,provider,vid
,_result,117812,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:24:14Z,Energía Restaurada,label_dscrptn_es,providers,label_count,19867,025-594,retransmitters,86463
,_result,117812,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:41:20Z,Aceleración brusca,label_dscrptn_es,providers,label_count,19867,025-594,retransmitters,86463
,_result,117812,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:41:43Z,Frenado brusco,label_dscrptn_es,providers,label_count,19867,025-594,retransmitters,86463
,_result,117812,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:42:08Z,Punto de Rastreo,label_dscrptn_es,providers,label_count,19867,025-594,retransmitters,86463
,_result,117812,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:42:15Z,Perdida de Energía,label_dscrptn_es,providers,label_count,19867,025-594,retransmitters,86463

,result,table,_start,_stop,_time,_value,_field,_measurement,label,vid
,_result,117813,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:22:47Z,16053,dev_idle,event,negac,84038

,result,table,_start,_stop,_time,_value,_field,_measurement,label,vid
,_result,117814,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:47:41Z,CJA-492,primary_name,event,negac,84485

,result,table,_start,_stop,_time,_value,_field,_measurement,label,nameFieldGroup,primary_group,primary_name,provider,vid
,_result,117815,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:42:09Z,Hunter,primary_group_name,providers,field_count_group,totalFieldCount,40096,CSD-501,hunter,82773

,result,table,_start,_stop,_time,_value,_field,_measurement,label,primary_group,primary_name,provider,vid
,_result,117816,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:22:47Z,Vozidlo zapnuto,label_dscrptn_cs,providers,label_count,40096,T7G-346,hunter,85414
,_result,117816,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:27:40Z,undefined,label_dscrptn_cs,providers,label_count,40096,T7G-346,hunter,85414
,_result,117816,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:31:01Z,undefined,label_dscrptn_cs,providers,label_count,40096,T7G-346,hunter,85414

,result,table,_start,_stop,_time,_value,_field,_measurement,label,vid
,_result,117817,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:24:36Z,0,kph,event,ignon,85184
,_result,117818,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:31:52Z,8375329481588454,event_id,event,negac,83753
,_result,117818,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:56:18Z,8375329483055039,event_id,event,negac,83753
,_result,117819,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:30:50Z,103535,dev_idle,event,negac,83773
,_result,117820,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:57:49Z,0,valid_position,event,ignon,84825

,result,table,_start,_stop,_time,_value,_field,_measurement,label,vid
,_result,117821,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:48:51Z,2026-04-16T19:48:51+00:00,event_time,event,ignoff,86464

,result,table,_start,_stop,_time,_value,_field,_measurement,label,primary_group,primary_name,provider,vid
,_result,117822,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:38:36Z,Track Point,label_dscrptn_en,providers,label_count,40096,T7G-337,hunter,85406

,result,table,_start,_stop,_time,_value,_field,_measurement,label,vid
,_result,117823,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:18:12Z,-99.11126,lon,event,negac,86463
,_result,117823,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:18:15Z,-99.11123,lon,event,negac,86463
,_result,117823,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:18:39Z,-99.1082,lon,event,negac,86463
,_result,117823,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:18:40Z,-99.10804,lon,event,negac,86463
,_result,117823,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:18:45Z,-99.10774,lon,event,negac,86463
,_result,117823,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:18:54Z,-99.10719,lon,event,negac,86463
,_result,117823,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:18:57Z,-99.10702,lon,event,negac,86463
,_result,117823,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:19:10Z,-99.10612,lon,event,negac,86463
,_result,117823,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:19:17Z,-99.1056,lon,event,negac,86463
,_result,117823,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:19:30Z,-99.10458,lon,event,negac,86463
,_result,117823,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:19:53Z,-99.10233,lon,event,negac,86463
,_result,117823,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:19:55Z,-99.10221,lon,event,negac,86463
,_result,117823,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:20:11Z,-99.10062,lon,event,negac,86463
,_result,117823,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:20:32Z,-99.09844,lon,event,negac,86463
,_result,117823,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:20:35Z,-99.09813,lon,event,negac,86463
,_result,117823,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:20:38Z,-99.09795,lon,event,negac,86463
,_result,117823,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:37:50Z,-99.09017,lon,event,negac,86463
,_result,117823,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:37:58Z,-99.09047,lon,event,negac,86463
,_result,117823,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:38:13Z,-99.09053,lon,event,negac,86463
,_result,117823,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:38:27Z,-99.09168,lon,event,negac,86463
,_result,117824,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:17:39Z,62844500,dev_dist,event,ignon,83323
,_result,117824,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:27:06Z,62844700,dev_dist,event,ignon,83323
,_result,117824,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:55:42Z,62844900,dev_dist,event,ignon,83323

,result,table,_start,_stop,_time,_value,_field,_measurement,label,primary_group,primary_name,vid
,_result,117825,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:59:59Z,2026-04-16T13:03:15.147380,system_time,providers,field_value,41350,1G1Z95SX9HF135063,85672

,result,table,_start,_stop,_time,_value,_field,_measurement,label,vid
,_result,117826,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:36:55Z,866314062210594,vinfo.description,event,ignoff,85137

,result,table,_start,_stop,_time,_value,_field,_measurement,label,primary_group,primary_name,provider,vid
,_result,117827,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T20:00:00Z,0,head,providers,field_value,41221,1GNER8KWXPJ300877,teltonika,85573

,result,table,_start,_stop,_time,_value,_field,_measurement,label,primary_group,primary_name,vid
,_result,117828,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:59:59Z,2026-04-16T13:56:35.908436,system_time,providers,field_value,42274,1XKYDP9X0JJ227396,86494

,result,table,_start,_stop,_time,_value,_field,_measurement,label,nameFieldGroup,primary_group,primary_name,provider,vid
,_result,117829,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:33:24Z,"code,gpsknit_prev_lat,gpsknit_ev_code,jamm_detected,counter_io_in3,counter_io_in2,cf_type,source,gpsknit_lon,systime,mph,cf_rssi,temp_10__f,kph,ecu_battery,dev_idle,gpsknit_prev_lon,gpsknit_comm_delay,trip_id,port,dev_dist__km,dev_dist__mi,label,an_in1,comdelay,version,temp_10__c,gpsknit_prev_ev_label,remote_delay,bl,valid_position,groups,pdop,ecu_error_flag,dev_dist,temp_3__f,temp_3__c,temp_c__f,temp_c__c,imu_mag_z,imu_mag_y,imu_mag_x,io_in2,io_in3,gpsknit_ev_label,vid,ecu_battery_flag,temp_b__c,temp_b__f,message,gpsknit_lat,gpsknit_no_location_fepoch,lon,no_gps_time,temp_a__f,type,temp_a__c,head,temp_2__c,hdop,temp_2__f,temp_4__c,temp_4__f,gpsknit__epoch,gpsknit_no_gps_time_count,gpsknit_mph,temp_1__f,temp_1__c,io_out1,io_pwr,temp_9__f,ad,temp_9__c,ip,pid,al,vo,evtime,gpsknit_event_time__epoch,gpsknit_prev_event_time__epoch,temp_8__f,gpsknit_prev_ev_code,temp_8__c,io_ign,gpsknit_no_location_count,__version,temp_6__f,sim,temp_6__c,temp_7__c,moving,temp_7__f,ecu_distance_flag,lat,temp_5__c,temp_5__f,dev_ign,age,counter_io_out1,sv,valid_gps",arrayFields,providers,field_count_group,totalFieldCount,15940,TD59,pegasus-iot-cloud,47361

,result,table,_start,_stop,_time,_value,_field,_measurement,label,vid
,_result,117830,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:50:54Z,868574042666953,vinfo.description,event,spd,83771
,_result,117830,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:51:15Z,868574042666953,vinfo.description,event,spd,83771
,_result,117830,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:51:36Z,868574042666953,vinfo.description,event,spd,83771
,_result,117830,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:51:54Z,868574042666953,vinfo.description,event,spd,83771
,_result,117830,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:56:18Z,868574042666953,vinfo.description,event,spd,83771

,result,table,_start,_stop,_time,_value,_field,_measurement,label,primary_group,primary_name,provider,vid
,_result,117831,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:24:07Z,trckpnt,label_type,providers,label_count,41251,3N6AD35A5TK804221,teltonika,85604

,result,table,_start,_stop,_time,_value,_field,_measurement,label,vid
,_result,117832,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:48:51Z,025-595,primary_name,event,ignoff,86464

,result,table,_start,_stop,_time,_value,_field,_measurement,label,vid
,_result,117833,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:20:55Z,0,kph,event,ignon,84489

,result,table,_start,_stop,_time,_value,_field,_measurement,label,vid
,_result,117834,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:22:33Z,2569546,vinfo.description,event,ignon,84839
,_result,117834,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:28:26Z,2569546,vinfo.description,event,ignon,84839

,result,table,_start,_stop,_time,_value,_field,_measurement,label,primary_group,primary_name,provider,vid
,_result,117835,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:19:30Z,2026-04-16T13:00:00,event_time,providers,label_count,40096,T7G-282,hunter,85397

,result,table,_start,_stop,_time,_value,_field,_measurement,label,vid
,_result,117836,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:38:33Z,3N6AD35A8PK874348,primary_name,event,negac,85768
,_result,117836,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:38:34Z,3N6AD35A8PK874348,primary_name,event,negac,85768
,_result,117836,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:39:59Z,3N6AD35A8PK874348,primary_name,event,negac,85768
,_result,117836,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:40:00Z,3N6AD35A8PK874348,primary_name,event,negac,85768
,_result,117836,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:40:01Z,3N6AD35A8PK874348,primary_name,event,negac,85768
,_result,117836,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:40:32Z,3N6AD35A8PK874348,primary_name,event,negac,85768
,_result,117836,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:40:33Z,3N6AD35A8PK874348,primary_name,event,negac,85768

,result,table,_start,_stop,_time,_value,_field,_measurement,label,vid
,_result,117837,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T20:11:49Z,0,kph,event,ignon,86528

,result,table,_start,_stop,_time,_value,_field,_measurement,label,primary_group,primary_name,provider,vid
,_result,117838,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T20:00:00Z,966,dev_idle,providers,field_value,41350,1G1Z95SX9HF135063,teltonika,85672

,result,table,_start,_stop,_time,_value,_field,_measurement,label,primary_group,primary_name,vid
,_result,117839,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:59:59Z,49561000,dev_dist,providers,field_value,40096,T7G-318,85402

,result,table,_start,_stop,_time,_value,_field,_measurement,label,vid
,_result,117840,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:17:59Z,256,pid,event,spd,83740
,_result,117840,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:23:50Z,256,pid,event,spd,83740
,_result,117840,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:27:02Z,256,pid,event,spd,83740
,_result,117840,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:27:17Z,256,pid,event,spd,83740
,_result,117840,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:36:29Z,256,pid,event,spd,83740
,_result,117840,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:36:41Z,256,pid,event,spd,83740
,_result,117840,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:37:08Z,256,pid,event,spd,83740
,_result,117840,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:37:23Z,256,pid,event,spd,83740
,_result,117841,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:22:49Z,13985,ecu_battery,event,negac,62932

,result,table,_start,_stop,_time,_value,_field,_measurement,label,vid
,_result,117842,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:18:05Z,VENTO,vinfo.model,event,idl,2219
,_result,117842,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:33:06Z,VENTO,vinfo.model,event,idl,2219

,result,table,_start,_stop,_time,_value,_field,_measurement,label,primary_group,primary_name,vid
,_result,117843,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:59:59Z,497053863630660,device_id,providers,field_value,40096,T7G-343,85411

,result,table,_start,_stop,_time,_value,_field,_measurement,label,vid
,_result,117844,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:58:22Z,256,pid,event,ignon,84746
,_result,117845,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:24:07Z,0,mph,event,ignon,82773
,_result,117846,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:39:09Z,8482529482015927,event_id,event,ignoff,84825

,result,table,_start,_stop,_time,_value,_field,_measurement,label,primary_group,primary_name,provider,vid
,_result,117847,2026-04-16T19:16:01.961488842Z,2026-04-16T20:16:01.961488842Z,2026-04-16T19:18:09Z,Punto de Rastreo,label_dscrptn_es,providers,label_count,40096,T7G-262,hunter,85390

,result,table,_start,_stop,_time,_value,_field,_measurement,label,vid
